id_site,no_spec,lon,lat,MAT,MAP,HYP,LOP
183777,14,-3.31,11.84,27.9,885,2.214,1.286
190954,15,26.27,7.8,26.1,1240,2.267,1.333
98115,27,36.23,-2.41,24,468,2.185,1.444
183822,11,17.34,11.84,28.9,671,2.091,0.909
194107,21,11.94,6,23.5,1671,1.667,1
191723,19,14.28,7.35,22.4,1493,2.053,1.211
198121,28,20.3,3.76,24.5,1677,1.571,0.929
92504,27,31.19,-5.55,22.9,1037,2.259,1.37
202969,18,38.32,1.06,25.6,392,2.222,1.5
194976,11,43.83,5.55,27,352,2.091,1.455
204548,25,27.06,0.16,23.8,1849,1.52,0.96
100531,17,41.02,-1.06,27.4,453,2.118,1.471
69796,23,27.07,-18.58,20.8,650,2.348,1.435
188504,18,-5.29,9.15,26.4,1134,2.167,1.444
195693,13,7.14,5.1,26.3,2329,1.308,0.769
185414,9,26.32,10.94,27.5,518,2.111,1.111
87734,27,34.67,-8.25,22.3,715,2.148,1.296
183827,9,19.63,11.84,28.4,685,1.889,0.889
68254,16,14.86,-19.48,20.7,331,2.438,1.562
91691,13,24.59,-6,24.2,1395,1.615,1.077
199751,15,33.16,2.86,23.9,1194,2.133,1.2
194894,12,6.82,5.55,26.6,2209,1.25,0.667
182235,8,8.34,12.74,26.3,606,1.875,0.75
202136,25,24.43,1.51,24.7,1748,1.48,0.88
185350,15,-2.95,10.94,27.7,981,2.267,1.333
74363,12,13.33,-15.88,20.9,434,2.083,1
201357,20,34.82,1.96,21.8,784,2.1,1.3
182212,13,-2.24,12.74,27.8,722,2.231,1.231
194150,17,31.36,6,27.4,905,2.235,1.059
71293,17,14.23,-17.68,21.7,369,2.294,1.235
179844,7,-15.13,14.09,27.4,641,1.571,0.571
203767,26,36.5,0.61,17.1,618,2.308,1.346
102077,27,14.93,-0.16,24.7,1697,1.556,0.963
186225,14,36.98,10.49,17.7,1622,1.929,1
97319,25,38.56,-2.86,25.1,968,2.24,1.32
94103,27,31.8,-4.66,23,940,2.222,1.296
190170,14,31.04,8.25,27.5,813,2.286,1.143
186231,9,39.72,10.49,11.2,1189,1.778,0.667
167694,3,16.66,21.27,19.4,34,2.333,1.333
185359,18,1.16,10.94,28.5,936,2.333,1.222
101326,22,37.85,-0.61,23.5,706,2.273,1.318
180620,10,-16.38,13.64,27,758,1.7,1
102068,25,10.89,-0.16,25.7,1977,1.48,0.917
168416,3,4.05,20.82,26.1,37,3,2
83758,19,26.47,-10.49,21.2,1051,2.053,1.263
186145,15,0.43,10.49,28,1071,2.267,1.333
95665,12,14.9,-3.76,24.7,1609,1.833,1.333
97299,15,29.56,-2.86,18.2,1423,1.533,0.933
71298,14,16.59,-17.68,22.7,539,2.429,1.357
178337,5,5.99,14.99,27.9,345,1.8,0.8
87708,16,22.87,-8.25,23.1,1489,1.625,0.875
189375,14,30.38,8.7,27.5,834,2.357,1.143
65261,11,21.96,-21.27,21.3,433,2.455,1.727
181424,10,-5.15,13.19,27.6,721,2.1,1.2
194964,14,38.41,5.55,21.2,653,1.929,1
101283,19,18.53,-0.61,25.1,1884,1.526,1
186139,16,-2.3,10.49,27.7,997,2.25,1.375
192474,21,-5.81,6.9,26.5,1297,1.619,0.952
182302,10,39.19,12.74,20.4,704,1.9,1
179120,4,9.32,14.54,27.4,236,1.5,0.5
190108,19,2.9,8.25,26.6,1133,1.842,1.053
191713,16,9.75,7.35,26.7,1452,2,1.125
193286,17,1.26,6.45,26.7,987,1.588,1.059
69023,17,20.5,-19.03,21.6,506,2.412,1.471
188614,9,44.74,9.15,23.5,281,1.889,1.111
185432,12,34.56,10.94,26.8,991,2.083,1.167
101329,20,39.2,-0.61,27.1,436,2.15,1.25
195712,22,15.71,5.1,25,1427,1.773,1
78265,26,24.75,-13.64,20.8,1068,2.231,1.346
202142,30,27.13,1.51,24.5,1948,1.433,0.8
192571,14,38.07,6.9,20.2,1156,2.071,1.143
183023,10,10.77,12.29,26.2,577,2,1
86916,16,23.56,-8.7,22.7,1450,1.625,0.875
180631,13,-11.29,13.64,27.7,869,2.154,1.231
167695,3,17.14,21.27,21.2,17,2.333,1.333
204520,26,14.48,0.16,24.4,1627,1.5,0.88
80587,12,14.45,-12.29,21.9,1191,1.833,1
93260,12,12.1,-5.1,24.9,899,1.5,1.273
184547,18,-10.46,11.39,26.5,1352,2,1.222
62282,12,18.21,-23.07,19.5,274,2.5,1.583
76683,12,12.56,-14.54,22.3,291,2.083,1.167
195779,5,45.92,5.1,27.9,238,1.8,2
102101,22,25.71,-0.16,24.7,1834,1.5,1
197372,7,43.38,4.21,27.8,395,1.857,1.143
194163,15,37.23,6,16.5,1549,2.067,1.2
179952,5,34.87,14.09,28.7,503,1.8,0.8
182295,14,35.97,12.74,28.3,901,2.214,1.429
182988,12,-5.31,12.29,26.9,888,2.167,1.167
185387,15,13.97,10.94,26.6,818,2.067,1.267
69765,4,12.38,-18.58,17.9,39,2.5,1.75
195699,23,9.84,5.1,20.3,2240,1.348,0.739
88506,15,24.46,-7.8,22.5,1515,1.533,0.933
177557,5,3.12,15.43,29.6,254,1.8,0.8
81394,22,24.68,-11.84,19.6,1376,2.091,1.318
187747,15,10.41,9.6,26.5,1003,2.267,1.333
74386,19,24.07,-15.88,22.1,827,2.263,1.421
190167,14,29.68,8.25,27.5,896,2.286,1.143
72835,15,18.92,-16.78,22,685,2.333,1.333
79079,15,40.51,-13.19,25.7,859,2.067,1.267
198109,27,14.9,3.76,23.3,1419,1.481,0.852
90873,15,15.27,-6.45,22.5,1238,1.733,0.933
69018,16,18.13,-19.03,22.3,524,2.312,1.562
97322,17,39.91,-2.86,25.4,790,2,1.118
76700,14,20.45,-14.54,20.8,927,2.143,1.143
189387,14,35.83,8.7,19.1,1885,1.714,0.857
86123,16,23.36,-9.15,22.4,1414,1.625,0.875
94091,15,26.39,-4.66,25.4,1365,1.8,1.2
176005,5,-1.2,16.33,29.4,211,2.2,0.8
201343,30,28.53,1.96,23.5,1897,1.433,0.8
189286,22,-10.05,8.7,25.2,2470,1.455,0.952
177521,8,-13.64,15.43,28.8,451,1.875,0.75
203725,26,17.64,0.61,25.3,1698,1.462,0.769
184632,6,28.47,11.39,27.1,542,2,1
61565,24,27.7,-23.52,21.1,406,2.25,1.458
187003,9,31.65,10.04,27.9,739,2,1.111
198969,9,41.8,3.31,27.1,353,1.778,0.889
181434,10,-0.54,13.19,28.3,590,2,1.2
93304,25,31.94,-5.1,23.4,994,2.24,1.4
199742,25,29.11,2.86,24.2,1760,1.48,0.8
98882,20,20.89,-1.96,24.6,1995,1.5,0.947
186146,15,0.89,10.49,28.1,1078,2.267,1.333
183087,10,40.19,12.29,26.6,424,2.2,1.2
181403,14,-14.84,13.19,27.2,903,2.071,1.143
179146,4,21.38,14.54,27,302,2,1
98893,21,25.83,-1.96,24.7,1873,1.476,0.857
179101,6,0.5,14.54,28.9,342,1.667,0.667
198152,18,34.26,3.76,24.4,481,2.111,1.278
63759,14,16.44,-22.17,20.6,292,2.5,1.643
67502,13,16.36,-19.93,20.9,467,2.462,1.615
75185,17,36.67,-15.43,21.6,1626,2.176,1.353
86923,24,26.74,-8.7,24.7,904,2.208,1.25
194915,20,16.3,5.55,23.5,1449,1.85,1.1
100530,18,40.57,-1.06,27.6,438,2.167,1.5
64530,21,29.35,-21.72,21.7,361,2.19,1.381
180744,5,40.93,13.64,30.7,159,2.4,1.2
183054,4,25.02,12.29,26.4,396,1.5,0.5
189383,13,34.01,8.7,27.3,865,2.231,1.385
86147,22,34.28,-9.15,13.4,1588,1.864,1.045
186118,23,-11.89,10.49,23.7,1792,1.826,1.091
178340,5,7.38,14.99,27.8,289,1.8,0.8
67510,12,20.18,-19.93,21.3,449,2.5,1.417
99722,20,37.91,-1.51,22.3,840,2.3,1.45
176751,5,-12.81,15.88,29.5,314,1.4,0.4
198899,26,10.31,3.31,25.8,2417,1.346,0.84
198953,18,34.6,3.31,25.8,414,2.056,1.278
63032,11,23.4,-22.62,21.1,361,2.455,1.727
190142,18,18.33,8.25,26.3,1115,2.111,1.222
78281,23,32.14,-13.64,22.3,999,2.261,1.348
197304,29,12.75,4.21,23.3,1576,1.448,0.793
60094,13,25.21,-24.42,19.2,486,2.385,1.462
182237,8,9.26,12.74,27.1,422,1.875,0.75
200542,29,28.59,2.41,24.2,1879,1.448,0.828
78287,18,34.92,-13.64,24.3,1117,2,1.167
198172,8,43.26,3.76,28,423,1.75,1
88487,16,15.85,-7.8,21.4,1304,1.688,0.875
70541,17,19.45,-18.13,22.1,548,2.353,1.235
180725,3,32.14,13.64,28.6,275,1,0
74366,14,14.73,-15.88,22.2,668,2.214,1.143
66031,22,32.41,-20.82,22.2,634,2.273,1.318
176786,4,3.53,15.88,29.5,226,1.5,0.5
200504,27,11.51,2.41,23.5,1681,1.444,0.808
185330,22,-12.1,10.94,24.2,1726,1.955,1.238
65996,12,15.59,-20.82,21.1,317,2.417,1.583
183836,9,23.76,11.84,25.2,619,2,1.111
191762,14,31.94,7.35,27.5,869,2.286,1.143
201370,12,40.66,1.96,27.6,350,1.917,1.25
95674,17,18.95,-3.76,25.3,1599,1.353,0.941
188524,17,3.79,9.15,26.4,1154,2,1.176
192590,7,46.67,6.9,27,172,2.286,1.714
191708,17,7.49,7.35,25.4,1385,1.765,0.941
178311,7,-6.09,14.99,27.3,423,1.714,0.857
78279,28,31.22,-13.64,24.4,864,2.286,1.321
177545,7,-2.46,15.43,28.8,362,1.857,0.571
202130,19,21.74,1.51,24.9,1908,1.526,0.947
194891,11,5.47,5.55,26.8,2978,1.455,0.909
66027,18,30.48,-20.82,20.9,603,2.278,1.389
84559,22,31.65,-10.04,20.7,1185,2.091,1.318
168443,3,17.03,20.82,20,33,2.333,1.333
177556,5,2.66,15.43,29.6,265,1.8,0.8
93295,17,27.88,-5.1,23.4,1284,1.588,0.824
181518,14,38.21,13.19,8,1047,1.929,1
186931,17,-1.18,10.04,28.2,1039,2.235,1.294
63784,18,28.56,-22.17,21.8,331,2.167,1.278
75938,26,26.91,-14.99,20.5,951,2.269,1.5
73590,12,12.37,-16.33,20.4,89,2.25,1.333
200566,12,39.38,2.41,26.7,341,1.917,1.25
80638,23,37.89,-12.29,25.8,1174,2.261,1.261
92498,18,28.49,-5.55,21.6,1244,1.611,0.889
78245,16,15.51,-13.64,19.3,1144,2.188,1.25
182224,12,3.28,12.74,29,603,2,1.167
204550,27,27.96,0.16,23.3,1677,1.481,0.923
183751,21,-15.24,11.84,26.5,1924,1.714,1
83760,23,27.38,-10.49,22.3,1017,2.13,1.304
194958,25,35.71,5.55,25.5,779,2.16,1.28
84527,15,17.05,-10.04,21,1222,1.867,1.067
179868,8,-4.02,14.09,26.9,519,1.875,1
194162,15,36.78,6,17.7,1598,2.067,1.2
179080,8,-9.23,14.54,27.8,671,1.875,1
191714,16,10.21,7.35,27,1443,2,1.125
185380,12,10.77,10.94,25.6,850,2.083,1.167
193283,23,-0.09,6.45,25.8,1404,1.739,1.13
90087,18,19.97,-6.9,24.2,1563,1.611,0.889
75944,22,29.7,-14.99,22.7,832,2.318,1.409
188513,18,-1.2,9.15,28.4,1080,2.111,1.333
94086,15,24.14,-4.66,24.9,1643,1.6,1.067
184655,10,39.01,11.39,19.4,948,1.8,0.8
96463,17,13.91,-3.31,23,1754,1.647,1.059
95706,20,33.36,-3.76,23.7,871,2.1,1.25
192496,11,4.14,6.9,27.2,1558,1.455,0.727
94110,24,34.95,-4.66,19.5,704,2.208,1.375
189373,13,29.47,8.7,27.6,872,2.231,1.231
91672,17,16.01,-6,23.8,1443,1.647,0.824
184657,8,39.93,11.39,20.9,900,1.875,0.75
61553,10,21.82,-23.52,20.2,350,2.6,1.7
182203,11,-6.39,12.74,27.6,829,2.091,1.273
63038,14,26.32,-22.62,18.8,449,2.143,1.214
196567,11,40.81,4.66,24.6,342,1.636,1.273
102121,22,34.69,-0.16,23,1219,2.091,1.227
190941,23,20.38,7.8,25.9,1233,2.087,1.304
87689,16,14.25,-8.25,24.8,590,1.688,0.875
197323,30,21.31,4.21,24.4,1740,1.6,0.933
62307,26,30.42,-23.07,21.5,774,2.269,1.423
184656,9,39.47,11.39,14.9,1045,1.778,0.667
193372,10,40.13,6.45,23,675,1.7,1.2
96465,12,14.81,-3.31,24,1783,1.833,1.333
89300,14,23.79,-7.35,23.3,1622,1.571,1
196572,10,43.07,4.66,28.2,346,1.9,1.2
86900,14,16.29,-8.7,21.5,1238,1.643,1
92469,16,15.4,-5.55,23.4,1436,1.562,0.875
188542,14,11.98,9.15,27.2,998,2.214,1.286
75133,11,12.44,-15.43,21.1,143,2.182,1.091
181406,18,-13.45,13.19,27.8,890,2.167,1.111
73604,14,18.92,-16.33,21.7,730,2.357,1.286
94905,21,33.02,-4.21,23.1,834,2.143,1.286
93286,16,23.82,-5.1,25.7,1584,1.5,0.933
189318,17,4.48,8.7,26.4,1202,1.882,1.059
204516,27,12.68,0.16,24.1,1629,1.481,0.923
83766,22,30.13,-10.49,20.9,1428,2.091,1.318
69801,18,29.44,-18.58,20,693,2.278,1.389
85353,21,33.19,-9.6,20.5,1191,2,1.19
99690,19,23.53,-1.51,24.5,1868,1.526,0.947
62285,11,19.68,-23.07,19.7,300,2.455,1.545
101324,24,36.95,-0.61,16.7,1569,2.042,1.125
191700,13,3.87,7.35,26.8,1304,1.462,0.769
201314,26,15.49,1.96,25,1574,1.5,0.846
75180,17,34.34,-15.43,22.1,1107,2.118,1.235
99678,19,18.14,-1.51,25.6,1803,1.474,0.889
202914,29,13.62,1.06,23.8,1590,1.483,0.857
203721,26,15.84,0.61,25,1654,1.5,0.846
76741,17,39.48,-14.54,24.5,1086,2.176,1.235
80611,23,25.48,-12.29,19.9,1257,2.217,1.348
60846,14,35.3,-23.97,23.2,908,1.857,1.071
204542,18,24.36,0.16,24.7,1879,1.556,1
186126,15,-8.24,10.49,26.4,1332,2.133,1.2
187042,4,49.44,10.04,25.2,90,2.25,2
65247,10,15.21,-21.27,21.6,180,2.3,1.7
184596,12,11.98,11.39,24.9,724,2.083,1.167
84528,15,17.51,-10.04,20.8,1246,1.867,1.067
178339,5,6.92,14.99,28,299,1.8,0.8
93293,14,26.98,-5.1,25.2,1282,1.714,1
84566,20,34.84,-10.04,18,1274,1.9,1.05
98894,23,26.28,-1.96,24.5,2009,1.478,0.783
79819,15,21.24,-12.74,20.1,1165,2.2,1.2
181502,4,30.83,13.19,27.6,312,1.5,0.5
179849,10,-12.82,14.09,28.3,722,1.9,1
87717,19,26.95,-8.25,24.7,957,2,1.053
98902,15,29.88,-1.96,19.4,1132,1.467,0.867
197346,21,31.67,4.21,26.7,1066,1.952,0.952
179099,6,-0.42,14.54,29,379,1.667,0.667
78240,13,13.19,-13.64,22.5,657,1.923,1.077
182234,9,7.88,12.74,26.1,666,2,0.889
67529,19,29.26,-19.93,18,658,2.211,1.316
179113,4,6.07,14.54,27.8,391,1.5,0.5
185429,7,33.18,10.94,27.8,625,1.714,0.857
182216,14,-0.4,12.74,28.2,665,2.286,1.286
73615,19,24.07,-16.33,22,776,2.263,1.421
94912,30,36.17,-4.21,21.3,692,2.267,1.433
86157,24,38.83,-9.15,25,1142,2.083,1.208
63021,13,18.05,-22.62,19.1,320,2.462,1.615
175318,6,37.21,16.78,29.2,138,2.667,2
179114,4,6.53,14.54,28.1,308,1.5,0.5
82979,24,30.44,-10.94,20.9,1379,2.167,1.375
98864,22,12.8,-1.96,22.7,1945,1.5,0.952
79026,13,16.06,-13.19,18.9,1242,2.077,1.231
66028,19,30.96,-20.82,21.5,639,2.211,1.316
182298,13,37.35,12.74,21.2,1050,2,1.077
184585,12,6.94,11.39,25.3,1058,2.083,1.167
71309,19,21.77,-17.68,21.7,614,2.474,1.474
178369,4,20.87,14.99,29.1,199,2,1
179086,8,-6.45,14.54,27.4,497,1.875,1
90912,27,32.9,-6.45,23.6,856,2.259,1.37
194058,20,-10.18,6,25.9,3333,1.55,1.158
79044,25,24.37,-13.19,21.1,1113,2.24,1.48
185340,14,-7.52,10.94,26.8,1123,2.214,1.286
190154,20,23.78,8.25,24.6,1130,2.15,1.3
95701,23,31.1,-3.76,21.8,1012,2.174,1.261
193272,21,-5.06,6.45,26.7,1133,1.476,1
185430,9,33.64,10.94,27.6,714,2,1.111
87691,17,15.15,-8.25,23.4,1010,1.647,0.824
79051,25,27.6,-13.19,20.2,1167,2.2,1.4
185413,10,25.86,10.94,27.5,539,2.1,1.2
189339,20,14.02,8.7,27.4,1107,2.05,1.15
98914,30,35.27,-1.96,17.2,933,2.233,1.367
76688,15,14.88,-14.54,20.3,966,2.267,1.2
189369,13,27.65,8.7,27.4,888,2.231,1.231
67501,13,15.88,-19.93,21.3,386,2.462,1.615
100515,16,33.83,-1.06,22.8,974,1.875,1.062
63045,25,29.72,-22.62,21.4,405,2.32,1.48
75936,26,25.98,-14.99,20.9,903,2.308,1.423
87711,16,24.23,-8.25,22.8,1462,1.625,0.875
66753,12,18.36,-20.38,20.5,421,2.5,1.583
187023,13,40.77,10.04,23.3,717,1.846,1.077
191792,8,45.53,7.35,25.8,248,2.125,1.75
183794,13,4.49,11.84,27.6,888,2.154,1.231
178406,10,38.07,14.99,25.4,568,2.3,1.4
72876,15,38.15,-16.78,25.3,1312,2.067,1.267
102098,19,24.36,-0.16,24.6,1892,1.526,0.947
204522,27,15.38,0.16,24.9,1678,1.556,0.963
199772,10,42.61,2.86,28.5,430,1.8,1
197338,24,28.07,4.21,24.4,1575,1.875,1.167
75178,17,33.41,-15.43,25.7,905,2.118,1.235
68259,15,17.24,-19.48,21.3,552,2.267,1.533
175973,6,-16.17,16.33,26.3,210,2,0.667
186947,14,6.11,10.04,27.3,1217,2.214,1.286
93288,15,24.73,-5.1,24.8,1572,1.733,1.067
62297,13,25.54,-23.07,19.8,411,2.385,1.462
187698,24,-11.9,9.6,25.6,2252,1.667,1.043
188618,5,46.56,9.15,22.9,180,2.4,1.6
97296,23,28.21,-2.86,22.6,1560,1.435,0.696
187696,20,-12.81,9.6,27.7,2729,1.6,1.053
182233,9,7.42,12.74,26.1,674,2,0.889
179862,9,-6.8,14.09,27.3,550,2,1.111
94068,16,16.03,-4.66,23.7,1557,1.562,0.875
182285,4,31.37,12.74,27.8,395,1.5,0.5
191002,4,48.03,7.8,24.8,152,2,2
86943,23,35.83,-8.7,25.6,1335,2.174,1.261
189304,19,-1.87,8.7,27.7,1095,2.105,1.368
101268,27,11.8,-0.61,25.6,1706,1.444,0.846
82167,14,18.85,-11.39,20.2,1361,1.929,1.143
87699,16,18.78,-8.25,21.5,1597,1.562,0.875
182241,10,11.1,12.74,26.5,438,2,1
192467,23,-8.97,6.9,25.6,2031,1.522,1.091
188559,20,19.72,9.15,27.2,1038,2.25,1.3
203713,28,12.25,0.61,24.3,1594,1.429,0.815
181480,5,20.68,13.19,28.8,494,1.4,0.4
94898,15,29.87,-4.21,19.8,1275,1.533,0.933
88505,14,24.01,-7.8,23.1,1542,1.571,1
74411,19,35.75,-15.88,22.1,1773,2,1.105
176086,3,36.71,16.33,28.6,176,2.333,2
179961,10,39.04,14.09,17.5,620,2.1,1.2
64516,11,22.59,-21.72,21.5,396,2.455,1.727
184607,13,17.02,11.39,28.7,758,2.231,1.077
97272,17,17.42,-2.86,25.8,1441,1.412,0.875
181447,8,5.45,13.19,28.2,599,1.875,0.75
190947,21,23.1,7.8,24.7,1239,2.143,1.238
178291,5,-15.39,14.99,27.4,452,1.6,0.4
190145,22,19.69,8.25,26.3,1147,2.091,1.273
197328,29,23.56,4.21,24.5,1766,1.69,1.034
187021,11,39.86,10.04,21.9,1158,1.636,0.727
195767,8,40.51,5.1,21.6,543,1.75,1.25
187824,9,45.49,9.6,22.5,247,2.222,1.111
197341,27,29.42,4.21,24.4,1549,1.926,1.185
186123,18,-9.61,10.49,25.6,1535,2,1.222
94882,15,22.66,-4.21,24.6,1722,1.4,0.8
191674,18,-7.9,7.35,24.2,1881,1.5,1
191789,9,44.17,7.35,25.3,357,2,1.556
94891,20,26.72,-4.21,25.1,1479,1.55,0.8
187016,13,37.58,10.04,22.1,1044,2,1.077
202965,27,36.53,1.06,16.7,618,2.259,1.37
64562,6,44.83,-21.72,25.9,784,1,0.4
193288,14,2.16,6.45,27.3,1105,1.286,0.714
195701,19,10.75,5.1,23.4,1971,1.632,0.895
190104,24,1.08,8.25,26.5,1167,2,1.25
59372,22,28.92,-24.87,19.5,566,2.5,1.591
71320,20,26.96,-17.68,24.1,721,2.3,1.35
188534,14,8.34,9.15,25.8,1532,2.071,1.143
79846,20,33.67,-12.74,20.7,990,2.05,1.25
69032,20,24.78,-19.03,22,464,2.3,1.35
62315,15,34.32,-23.07,24.2,602,2.067,1.267
187806,13,37.29,9.6,16.3,1381,2,1.077
60841,18,32.84,-23.97,24.4,563,2.111,1.278
69009,13,13.85,-19.03,19.6,281,2.308,1.769
186905,17,-13.04,10.04,25.4,2467,1.529,0.875
193379,11,43.3,6.45,28.1,330,1.909,1.455
173025,3,38.35,18.13,30.3,156,2.667,2
72079,21,24.1,-17.23,21.4,699,2.286,1.286
173788,7,38.27,17.68,25.5,235,2.429,1.714
186140,15,-1.84,10.49,27.5,1048,2.267,1.333
183048,7,22.26,12.29,25.5,599,1.714,0.571
102102,23,26.16,-0.16,24.6,1850,1.522,0.957
186974,18,18.42,10.04,28,907,2.333,1.333
70543,18,20.39,-18.13,21.9,580,2.333,1.278
186954,14,9.3,10.04,24.7,1153,2.214,1.286
184552,14,-8.17,11.39,27.2,1151,2.214,1.286
199761,15,37.66,2.86,27.1,312,2.067,1.533
196545,18,30.9,4.66,25.6,1192,2.111,1
191772,13,36.47,7.35,16.8,1848,1.769,0.923
86941,24,34.92,-8.7,19.5,1004,2,1.125
190870,20,-11.8,7.8,26.5,2765,1.45,0.947
201305,25,11.45,1.96,23.7,1771,1.44,0.833
199766,13,39.91,2.86,25.5,365,1.923,1.308
69814,20,35.6,-18.58,25.2,1056,2.05,1.25
194914,20,15.85,5.55,24.3,1420,1.85,1.1
183091,5,42.03,12.29,29.2,136,2.4,1.6
76715,26,27.41,-14.54,20.9,955,2.192,1.423
73600,13,17.05,-16.33,22.5,690,2.231,1.077
64533,22,30.81,-21.72,22.3,478,2.227,1.409
190903,15,3.15,7.8,26.7,1139,1.467,0.8
62298,14,26.02,-23.07,19.5,426,2.286,1.357
202927,19,19.46,1.06,25.3,1891,1.526,0.947
63053,18,33.62,-22.62,24.1,578,2.167,1.389
192550,18,28.57,6.9,26.9,1115,2.167,1.111
70569,18,32.68,-18.13,16.9,1139,2.056,1.278
61541,11,15.94,-23.52,19.7,149,2.364,1.727
190943,25,21.29,7.8,24.7,1287,2,1.2
202140,27,26.23,1.51,24.7,1888,1.481,0.889
176780,5,0.72,15.88,28.9,241,1.8,0.8
183832,10,21.93,11.84,26.8,641,2,1
186131,13,-5.95,10.49,26.9,1166,2.154,1.231
68250,4,12.95,-19.48,17.9,38,2.5,1.75
202105,27,10.5,1.51,22,2384,1.444,0.846
200579,13,45.22,2.41,27.7,521,1.923,1.231
98926,19,40.66,-1.96,27,790,2,1.105
192471,19,-7.16,6.9,25.7,1442,1.474,0.947
202104,27,10.06,1.51,21.4,2374,1.444,0.846
184568,15,-0.84,11.39,27.8,844,2.267,1.333
179072,8,-12.95,14.54,28,794,1.75,0.75
179107,5,3.28,14.54,29.1,342,1.8,0.8
190169,14,30.59,8.25,27.4,836,2.357,1.143
84571,26,37.13,-10.04,23.3,1070,2.192,1.269
194106,20,11.49,6,24.5,1720,1.6,0.95
190968,15,32.62,7.8,27.8,918,2.333,1.333
196562,13,38.56,4.66,19.2,554,1.846,1.231
88515,19,28.54,-7.8,24.3,974,1.947,1.053
79849,19,35.05,-12.74,20,1408,2.158,1.105
84572,24,37.58,-10.04,22.5,1017,2.167,1.292
66772,18,27.47,-20.38,19.2,545,2.278,1.278
198118,24,18.95,3.76,25.3,1672,1.5,0.917
184605,13,16.1,11.39,28.5,633,2.231,1.077
184572,17,0.98,11.39,28.5,865,2.353,1.294
189328,14,9.02,8.7,27.8,1300,2.071,1.143
175979,4,-13.37,16.33,29.3,253,1.5,0.5
200528,26,22.3,2.41,25.1,1757,1.462,0.846
83739,14,17.79,-10.49,21,1329,1.929,1.143
179132,4,14.88,14.54,28.3,213,2,1
198943,24,30.1,3.31,23.9,1559,1.833,1
60091,11,23.73,-24.42,20,363,2.455,1.545
186950,14,7.48,10.04,25.4,1312,2.214,1.286
191679,20,-5.63,7.35,26.8,1172,1.95,1.3
84540,13,22.98,-10.04,23.3,1305,1.692,0.923
184616,11,21.14,11.39,27.4,751,2.091,1.091
71315,27,24.6,-17.68,22,645,2.444,1.444
60804,4,14.65,-23.97,17,13,2.5,1.75
199705,30,12.47,2.86,23.5,1644,1.433,0.793
61558,10,24.27,-23.52,20.3,385,2.6,1.7
203747,25,27.52,0.61,24.4,1796,1.52,0.96
181470,5,16.06,13.19,29.7,355,1.4,0.4
196496,19,8.82,4.66,26.2,3218,1.368,0.895
187770,19,20.89,9.6,27.2,1021,2.316,1.368
82953,15,18.54,-10.94,20.9,1371,2,1.2
78260,19,22.44,-13.64,20.6,1075,2.211,1.421
96492,20,26.95,-3.31,23.5,1850,1.5,0.8
169198,3,18.84,20.38,23,11,2.333,1.333
187740,13,7.22,9.6,25.7,1342,2.154,1.231
93307,23,33.29,-5.1,22.8,953,2.217,1.261
183030,13,13.99,12.29,27.1,478,2.231,1.231
85349,23,31.36,-9.6,19.6,1201,2.13,1.348
199706,29,12.92,2.86,23.7,1623,1.448,0.821
98093,22,26.34,-2.41,24.4,2104,1.455,0.727
77497,23,29.78,-14.09,19.5,945,2.261,1.348
179893,5,7.55,14.09,27.6,334,1.4,0.4
185460,3,47.36,10.94,26,61,2.333,2
186912,18,-9.85,10.04,25.7,1627,1.944,1.111
187004,8,32.11,10.04,28.1,735,1.875,1
76706,24,23.24,-14.54,22.6,999,2.25,1.375
164741,3,25.54,23.07,22.3,1,3,2
194098,10,7.88,6,27.4,1968,1.4,0.8
100529,21,40.12,-1.06,27.6,426,2.143,1.381
194158,24,34.97,6,23.4,1015,2.25,1.333
96512,27,35.95,-3.31,21.8,609,2.259,1.444
69007,8,12.9,-19.03,18.6,73,2.375,1.625
180711,4,25.67,13.64,26,267,1.5,0.5
194073,21,-3.4,6,26.7,1558,1.571,1
190982,14,38.97,7.8,16.1,882,2.071,1.143
186934,16,0.18,10.04,27.7,1111,2.312,1.25
183074,6,34.22,12.29,27.7,629,1.667,0.667
198163,13,39.21,3.76,22.5,600,1.923,1.077
193274,20,-4.16,6.45,27,1247,1.5,1.053
60082,12,19.29,-24.42,19.8,222,2.5,1.583
79815,13,19.39,-12.74,20.3,1209,2.077,1.231
188572,11,25.63,9.15,26.2,900,2.091,1.091
202959,18,33.83,1.06,23.3,1249,1.889,1
97312,26,35.41,-2.86,19.6,540,2.269,1.423
60109,16,32.61,-24.42,23.6,671,2.125,1.312
84553,23,28.91,-10.04,21.1,1247,2.087,1.261
177559,5,4.05,15.43,29.4,249,1.8,0.8
190119,14,7.89,8.25,27.3,1302,2.071,1.143
77513,19,37.19,-14.09,23.6,1076,2.158,1.211
182993,13,-3.01,12.29,28.5,775,2.231,1.231
81427,18,39.82,-11.84,23.4,1148,2.111,1.167
180709,6,24.75,13.64,24.6,339,1.5,0.667
75212,11,49.25,-15.43,19.8,1670,1,0.333
186148,15,1.8,10.49,26.8,1087,2.267,1.333
202968,23,37.87,1.06,24.3,463,2.217,1.348
183766,14,-8.35,11.84,27.3,1119,2.214,1.286
98094,22,26.79,-2.41,24,2127,1.5,0.818
194105,20,11.04,6,24.3,1830,1.6,0.95
182967,18,-14.96,12.29,26.9,1415,1.944,1.222
188566,16,22.9,9.15,25.7,965,2.312,1.25
